symbol,strategy,direction,regime,opened_at,closed_at,signal_score,entry_stages_filled,planned_capital_krw,used_capital_krw,total_notional_krw,average_entry,net_pnl_krw,gross_pnl_krw,fees_krw,slippage_krw,return_on_used_capital_pct,exit_reason,bars_held,funding_pnl_krw,net_pnl_before_funding_krw,fold
SOLUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-07-21 14:15:00+00:00,2026-07-21 14:15:00+00:00,90,1,30000,12000.0,60000.0,78.54764500000002,-624.3083497819266,-480.8854122766586,143.422937505268,179.27799326489287,-5.202569581516055,STOP,1,0.0,-624.3083497819266,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-06-28 11:00:00+00:00,2026-06-28 19:00:00+00:00,90,2,30000,21000.0,105000.0,71.81214224254158,-1839.08863728424,-1586.6815338462359,250.0959821593845,312.61711105428117,-8.757564939448761,STOP,33,-2.311121278619665,-1836.7775160056203,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-01 00:00:00+00:00,2026-07-01 01:00:00+00:00,95,1,30000,12000.0,60000.0,73.73343450000002,-741.4527080919278,-598.1705127071764,143.2821953847514,179.10180132634395,-6.178772567432731,STOP,5,0.0,-741.4527080919278,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-02 01:15:00+00:00,2026-07-02 10:45:00+00:00,90,2,30000,21000.0,105000.0,77.99543069829296,3002.7569170856623,3255.1935926859705,255.90623231122316,319.89083432898406,14.298842462312678,TP3_4.0R,39,3.4695567109154086,2999.287360374747,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-02 14:00:00+00:00,2026-07-02 14:15:00+00:00,85,1,30000,12000.0,60000.0,81.60822900000001,-983.5763909231711,-840.5850930348129,142.99129788835822,178.73763320365802,-8.196469924359759,STOP,2,0.0,-983.5763909231711,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-02 17:15:00+00:00,2026-07-04 01:30:00+00:00,90,2,30000,21000.0,105000.0,81.51910829670476,484.60297576464995,740.6595756931201,252.88879149083175,316.11336710265573,2.3076332179269046,STOP,129,-3.1678084376385436,487.7707842022885,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-04 18:30:00+00:00,2026-07-04 19:00:00+00:00,100,1,30000,12000.0,60000.0,82.3843915,-669.9707648961303,-526.6026881218766,143.36807677425375,179.2093143327297,-5.583089707467752,STOP,3,0.0,-669.9707648961303,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-06 01:30:00+00:00,2026-07-06 02:45:00+00:00,90,1,30000,12000.0,60000.0,81.92971050000001,-889.7961768196328,-746.6922074685951,143.10396935103768,178.87868410837825,-7.414968140163607,STOP,6,0.0,-889.7961768196328,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-07 00:30:00+00:00,2026-07-07 02:00:00+00:00,95,1,30000,12000.0,60000.0,82.41643950000001,-715.6522368618353,-572.3390437142924,143.31319314754285,179.14060673794586,-5.963768640515294,STOP,7,0.0,-715.6522368618353,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-07-13 05:15:00+00:00,2026-07-13 08:45:00+00:00,100,1,30000,12000.0,60000.0,76.1605875,-645.3879829069459,-502.2309102094874,144.60267709225138,180.75262303917262,-5.378233190891216,STOP,15,1.445604394792779,-646.8335873017387,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-07-14 09:45:00+00:00,2026-07-14 10:45:00+00:00,85,1,30000,12000.0,60000.0,74.85155400000001,-633.2322277373395,-488.6458527140826,144.5863750232569,180.7322759735176,-5.2769352311444955,STOP,5,0.0,-633.2322277373395,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-07-16 12:15:00+00:00,2026-07-16 13:15:00+00:00,90,2,30000,21000.0,105000.0,75.83638675710048,-1134.2053575714035,-881.147979995409,253.05737757599448,316.32045110805325,-5.40097789319716,STOP,5,0.0,-1134.2053575714035,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-07-17 01:45:00+00:00,2026-07-17 10:45:00+00:00,95,1,30000,12000.0,60000.0,75.12913700000001,160.2084319105108,297.8915431451399,143.64253014822583,179.55423693828413,1.3350702659209233,STOP,37,5.95941891359673,154.24901299691408,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-21 12:15:00+00:00,2026-07-21 14:15:00+00:00,90,1,30000,12000.0,60000.0,78.463519,-563.5962068164986,-420.10032720914955,143.49587960734902,179.3693078643908,-4.696635056804155,STOP,9,0.0,-563.5962068164986,FOLD_C_RECENT
SOLUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-07-22 18:00:00+00:00,2026-07-22 18:30:00+00:00,85,1,30000,12000.0,60000.0,78.29626850000001,-794.6314121485414,-651.413107877995,143.2183042705464,179.02181745778455,-6.621928434571178,STOP,3,0.0,-794.6314121485414,FOLD_C_RECENT
